OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
509,QUEBEC,QC,0,2020/03/01 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
510,PEI,PE,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
511,ONTARIO,ON,4,2020/03/01 12:00:00+00,15,3,0,0,0,0,0,12,4,,,,
512,NL,NL,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
513,NEW BRUNSWICK,NB,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
514,MANITOBA,MB,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
515,BC,BC,0,2020/03/01 12:00:00+00,8,4,0,0,0,0,0,4,0,,,,
516,ALBERTA,AB,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
517,NUNAVUT,NU,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
518,NOVA SCOTIA,NS,0,2020/03/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1213,CANADA,CA,4,2020/03/01 12:00:00+00,24,7,0,0,0,0,0,17,4,,,,
519,PEI,PE,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
520,ONTARIO,ON,0,2020/03/02 12:00:00+00,15,3,0,0,0,0,0,12,0,,,,
521,YUKON,YT,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
522,SASKATCHEWAN,SK,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
523,REPATRIATED,RC,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
524,QUEBEC,QC,0,2020/03/02 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
525,NWT,NT,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
526,NUNAVUT,NU,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
527,NL,NL,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
528,NEW BRUNSWICK,NB,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
529,MANITOBA,MB,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
530,BC,BC,0,2020/03/02 12:00:00+00,8,4,0,0,0,0,0,4,0,,,,
531,ALBERTA,AB,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
532,NOVA SCOTIA,NS,0,2020/03/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1214,CANADA,CA,0,2020/03/02 12:00:00+00,24,7,0,0,0,0,0,17,0,,,,
533,YUKON,YT,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
534,SASKATCHEWAN,SK,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
535,REPATRIATED,RC,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
536,QUEBEC,QC,0,2020/03/03 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
537,PEI,PE,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
538,ONTARIO,ON,5,2020/03/03 12:00:00+00,20,3,0,0,0,0,0,17,5,,,,
539,NWT,NT,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
540,NUNAVUT,NU,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
541,NOVA SCOTIA,NS,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
542,NL,NL,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
543,NEW BRUNSWICK,NB,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
544,MANITOBA,MB,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
545,BC,BC,4,2020/03/03 12:00:00+00,12,4,0,0,0,0,0,8,4,,,,
546,ALBERTA,AB,0,2020/03/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1215,CANADA,CA,9,2020/03/03 12:00:00+00,33,7,0,0,0,0,0,26,9,,,,
547,SASKATCHEWAN,SK,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
548,REPATRIATED,RC,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
549,QUEBEC,QC,0,2020/03/04 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
550,PEI,PE,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
551,ONTARIO,ON,0,2020/03/04 12:00:00+00,20,3,0,0,0,0,0,17,0,,,,
552,NWT,NT,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
553,YUKON,YT,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
554,NOVA SCOTIA,NS,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
555,NL,NL,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
556,NEW BRUNSWICK,NB,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
557,MANITOBA,MB,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
558,BC,BC,1,2020/03/04 12:00:00+00,13,4,0,0,0,0,0,9,1,,,,
559,ALBERTA,AB,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
560,NUNAVUT,NU,0,2020/03/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1216,CANADA,CA,1,2020/03/04 12:00:00+00,34,7,0,0,0,0,0,27,1,,,,
561,SASKATCHEWAN,SK,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
562,REPATRIATED,RC,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
563,QUEBEC,QC,1,2020/03/05 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
564,PEI,PE,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
565,ONTARIO,ON,2,2020/03/05 12:00:00+00,22,4,1,0,0,0,0,18,1,,,,
566,NWT,NT,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
567,YUKON,YT,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
568,NOVA SCOTIA,NS,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
569,NL,NL,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
570,NEW BRUNSWICK,NB,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
571,MANITOBA,MB,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
572,BC,BC,8,2020/03/05 12:00:00+00,21,4,0,0,0,0,0,17,8,,,,
573,ALBERTA,AB,1,2020/03/05 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
574,NUNAVUT,NU,0,2020/03/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1217,CANADA,CA,12,2020/03/05 12:00:00+00,46,8,1,0,0,0,0,38,11,,,,
575,ONTARIO,ON,6,2020/03/06 12:00:00+00,28,4,0,0,0,0,0,24,6,,,,
576,YUKON,YT,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
577,SASKATCHEWAN,SK,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
578,REPATRIATED,RC,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
579,QUEBEC,QC,1,2020/03/06 12:00:00+00,3,0,0,0,0,0,0,3,1,,,,
580,PEI,PE,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
581,NWT,NT,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
582,NUNAVUT,NU,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
583,NEW BRUNSWICK,NB,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
584,MANITOBA,MB,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
585,BC,BC,0,2020/03/06 12:00:00+00,21,4,0,0,0,0,0,17,0,,,,
586,ALBERTA,AB,1,2020/03/06 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
587,NOVA SCOTIA,NS,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
588,NL,NL,0,2020/03/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1218,CANADA,CA,8,2020/03/06 12:00:00+00,54,8,0,0,0,0,0,46,8,,,,
589,REPATRIATED,RC,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
590,NWT,NT,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
591,PEI,PE,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
592,YUKON,YT,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
593,SASKATCHEWAN,SK,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
594,QUEBEC,QC,0,2020/03/07 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
595,ONTARIO,ON,0,2020/03/07 12:00:00+00,28,4,0,0,0,0,0,24,0,,,,
596,NL,NL,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
597,MANITOBA,MB,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
598,BC,BC,6,2020/03/07 12:00:00+00,27,4,0,0,0,0,0,23,6,,,,
599,ALBERTA,AB,0,2020/03/07 12:00:00+00,2,0,0,0,0,0,0,2,0,,,,
600,NUNAVUT,NU,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
601,NEW BRUNSWICK,NB,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
602,NOVA SCOTIA,NS,0,2020/03/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1219,CANADA,CA,6,2020/03/07 12:00:00+00,60,8,0,0,0,0,0,52,6,,,,
603,NOVA SCOTIA,NS,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
604,NL,NL,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
605,NUNAVUT,NU,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
606,YUKON,YT,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
607,SASKATCHEWAN,SK,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
608,REPATRIATED,RC,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
609,PEI,PE,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
610,MANITOBA,MB,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
611,NEW BRUNSWICK,NB,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
612,BC,BC,0,2020/03/08 12:00:00+00,27,4,0,1,1,0,0,22,,,,,
613,ALBERTA,AB,2,2020/03/08 12:00:00+00,4,0,0,0,0,0,0,4,2,,,,
614,NWT,NT,0,2020/03/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
615,ONTARIO,ON,4,2020/03/08 12:00:00+00,32,4,0,0,0,0,0,28,4,,,,
616,QUEBEC,QC,1,2020/03/08 12:00:00+00,4,0,0,0,0,0,0,4,1,,,,
1220,CANADA,CA,7,2020/03/08 12:00:00+00,67,8,0,1,1,0,0,58,7,,,,
617,ONTARIO,ON,3,2020/03/09 12:00:00+00,35,5,1,0,0,0,0,30,2,,,,
618,YUKON,YT,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
619,REPATRIATED,RC,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
620,SASKATCHEWAN,SK,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
621,PEI,PE,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
622,NWT,NT,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
623,QUEBEC,QC,1,2020/03/09 12:00:00+00,5,0,0,0,0,0,0,5,1,,,,
624,NOVA SCOTIA,NS,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
625,ALBERTA,AB,10,2020/03/09 12:00:00+00,14,0,0,0,0,0,0,14,10,,,,
626,NL,NL,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
627,NUNAVUT,NU,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
628,MANITOBA,MB,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
629,NEW BRUNSWICK,NB,0,2020/03/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
630,BC,BC,5,2020/03/09 12:00:00+00,32,4,0,1,0,0,0,27,5,,,,
1221,CANADA,CA,19,2020/03/09 12:00:00+00,86,9,1,1,0,0,0,76,18,,,,
631,REPATRIATED,RC,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
632,YUKON,YT,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
633,QUEBEC,QC,0,2020/03/10 12:00:00+00,5,0,0,0,0,0,0,5,0,,,,
634,PEI,PE,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
635,ONTARIO,ON,2,2020/03/10 12:00:00+00,37,5,0,0,0,0,0,32,2,,,,
636,NWT,NT,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
637,SASKATCHEWAN,SK,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
638,NOVA SCOTIA,NS,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
639,NL,NL,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
640,NEW BRUNSWICK,NB,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
641,MANITOBA,MB,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
642,ALBERTA,AB,0,2020/03/10 12:00:00+00,14,0,0,0,0,0,0,14,0,,,,
643,NUNAVUT,NU,0,2020/03/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
644,BC,BC,7,2020/03/10 12:00:00+00,39,4,0,1,0,0,0,34,7,,,,
1222,CANADA,CA,9,2020/03/10 12:00:00+00,95,9,0,1,0,0,0,85,9,,,,
645,NWT,NT,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
646,YUKON,YT,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
647,SASKATCHEWAN,SK,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
648,REPATRIATED,RC,1,2020/03/11 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
649,QUEBEC,QC,3,2020/03/11 12:00:00+00,8,0,0,0,0,0,0,8,3,,,,
650,ONTARIO,ON,5,2020/03/11 12:00:00+00,42,5,0,1,1,0,0,36,4,,,,
651,PEI,PE,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
652,NEW BRUNSWICK,NB,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
653,NOVA SCOTIA,NS,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
654,MANITOBA,MB,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
655,BC,BC,7,2020/03/11 12:00:00+00,46,4,0,1,0,0,0,41,7,,,,
656,ALBERTA,AB,5,2020/03/11 12:00:00+00,19,0,0,0,0,0,0,19,5,,,,
657,NUNAVUT,NU,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
658,NL,NL,0,2020/03/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1223,CANADA,CA,21,2020/03/11 12:00:00+00,116,9,0,2,1,0,0,105,20,,,,
659,YUKON,YT,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
660,SASKATCHEWAN,SK,1,2020/03/12 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
661,REPATRIATED,RC,0,2020/03/12 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
662,QUEBEC,QC,9,2020/03/12 12:00:00+00,17,0,0,0,0,0,0,17,9,,,,
663,NWT,NT,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
664,ONTARIO,ON,17,2020/03/12 12:00:00+00,59,5,0,1,0,0,0,53,17,,,,
665,PEI,PE,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
666,NL,NL,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
667,MANITOBA,MB,1,2020/03/12 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
668,NUNAVUT,NU,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
669,BC,BC,7,2020/03/12 12:00:00+00,53,4,0,1,0,0,0,48,7,,,,
670,NOVA SCOTIA,NS,0,2020/03/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
671,NEW BRUNSWICK,NB,1,2020/03/12 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
672,ALBERTA,AB,4,2020/03/12 12:00:00+00,23,0,0,0,0,0,0,23,4,,,,
1224,CANADA,CA,40,2020/03/12 12:00:00+00,156,9,0,2,0,0,0,145,40,,,,
673,NWT,NT,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
674,YUKON,YT,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
675,SASKATCHEWAN,SK,1,2020/03/13 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
676,REPATRIATED,RC,1,2020/03/13 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
677,QUEBEC,QC,0,2020/03/13 12:00:00+00,17,0,0,0,0,0,0,17,0,,,,
678,PEI,PE,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
679,ONTARIO,ON,20,2020/03/13 12:00:00+00,79,5,0,1,0,0,0,73,20,,,,
680,NL,NL,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
681,NEW BRUNSWICK,NB,0,2020/03/13 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
682,MANITOBA,MB,3,2020/03/13 12:00:00+00,4,0,0,0,0,0,0,4,3,,,,
683,BC,BC,11,2020/03/13 12:00:00+00,64,5,1,1,0,0,0,58,10,,,,
684,ALBERTA,AB,6,2020/03/13 12:00:00+00,29,0,0,0,0,0,0,29,6,,,,
685,NUNAVUT,NU,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
686,NOVA SCOTIA,NS,0,2020/03/13 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1225,CANADA,CA,42,2020/03/13 12:00:00+00,198,10,1,2,0,0,0,186,41,,,,
687,PEI,PE,1,2020/03/14 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
688,NWT,NT,0,2020/03/14 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
689,YUKON,YT,0,2020/03/14 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
690,SASKATCHEWAN,SK,4,2020/03/14 12:00:00+00,6,0,0,0,0,0,0,6,4,,,,
691,REPATRIATED,RC,2,2020/03/14 12:00:00+00,4,0,0,0,0,0,0,4,2,,,,
692,QUEBEC,QC,7,2020/03/14 12:00:00+00,24,0,0,0,0,0,0,24,7,,,,
693,ONTARIO,ON,24,2020/03/14 12:00:00+00,103,5,0,1,0,0,0,97,24,,,,
694,NOVA SCOTIA,NS,0,2020/03/14 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
695,NL,NL,1,2020/03/14 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
696,NEW BRUNSWICK,NB,1,2020/03/14 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
697,MANITOBA,MB,0,2020/03/14 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
698,BC,BC,9,2020/03/14 12:00:00+00,73,5,0,1,0,0,0,67,9,,,,
699,NUNAVUT,NU,0,2020/03/14 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
700,ALBERTA,AB,10,2020/03/14 12:00:00+00,39,0,0,0,0,0,0,39,10,,,,
1226,CANADA,CA,59,2020/03/14 12:00:00+00,257,10,0,2,0,0,0,245,59,,,,
701,PEI,PE,0,2020/03/15 12:00:00+00,1,0,0,0,0,78,78,1,0,,,,
702,NWT,NT,0,2020/03/15 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
703,YUKON,YT,0,2020/03/15 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
704,SASKATCHEWAN,SK,0,2020/03/15 12:00:00+00,6,0,0,0,0,796,796,6,0,,,,
705,REPATRIATED,RC,0,2020/03/15 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
706,QUEBEC,QC,15,2020/03/15 12:00:00+00,39,0,0,0,0,0,0,39,15,,,,
707,ONTARIO,ON,42,2020/03/15 12:00:00+00,145,5,0,1,0,8465,8465,139,42,,,,
708,NOVA SCOTIA,NS,3,2020/03/15 12:00:00+00,3,0,0,0,0,418,418,3,3,,,,
709,NL,NL,0,2020/03/15 12:00:00+00,1,0,0,0,0,161,161,1,0,,,,
710,NEW BRUNSWICK,NB,4,2020/03/15 12:00:00+00,6,0,0,0,0,0,0,6,4,,,,
711,MANITOBA,MB,3,2020/03/15 12:00:00+00,7,0,0,0,0,400,400,7,3,,,,
712,BC,BC,0,2020/03/15 12:00:00+00,73,5,0,1,0,6326,6326,67,0,,,,
713,NUNAVUT,NU,0,2020/03/15 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
714,ALBERTA,AB,17,2020/03/15 12:00:00+00,56,0,0,0,0,7108,7108,56,17,,,,
1227,CANADA,CA,84,2020/03/15 12:00:00+00,341,10,0,2,0,23752,23752,329,84,,,,
715,NWT,NT,0,2020/03/16 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
716,YUKON,YT,0,2020/03/16 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
717,SASKATCHEWAN,SK,1,2020/03/16 12:00:00+00,7,0,0,0,0,1107,311,7,1,,,,
718,REPATRIATED,RC,4,2020/03/16 12:00:00+00,8,0,0,0,0,0,0,8,4,,,,
719,QUEBEC,QC,11,2020/03/16 12:00:00+00,50,0,0,0,0,6202,6202,50,11,,,,
720,PEI,PE,0,2020/03/16 12:00:00+00,1,0,0,0,0,147,69,1,0,,,,
721,ONTARIO,ON,32,2020/03/16 12:00:00+00,177,5,0,1,0,10178,1713,171,32,,,,
722,NL,NL,0,2020/03/16 12:00:00+00,1,0,0,0,0,161,0,1,0,,,,
723,NEW BRUNSWICK,NB,1,2020/03/16 12:00:00+00,7,0,0,0,0,203,203,7,1,,,,
724,MANITOBA,MB,1,2020/03/16 12:00:00+00,8,0,0,0,0,2280,1880,8,1,,,,
725,BC,BC,30,2020/03/16 12:00:00+00,103,5,0,4,3,6326,0,94,27,,,,
726,ALBERTA,AB,18,2020/03/16 12:00:00+00,74,0,0,0,0,10598,3490,74,18,,,,
727,NUNAVUT,NU,0,2020/03/16 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
728,NOVA SCOTIA,NS,2,2020/03/16 12:00:00+00,5,0,0,0,0,676,258,5,2,,,,
1228,CANADA,CA,100,2020/03/16 12:00:00+00,441,10,0,5,3,37878,14126,426,97,,,,
729,PEI,PE,0,2020/03/17 12:00:00+00,1,0,0,0,0,147,0,1,0,,,,
730,REPATRIATED,RC,1,2020/03/17 12:00:00+00,9,0,0,0,0,0,0,9,1,,,,
731,QUEBEC,QC,24,2020/03/17 12:00:00+00,74,0,0,0,0,7801,1599,74,24,,,,
732,NWT,NT,0,2020/03/17 12:00:00+00,0,0,0,0,0,153,153,0,0,,,,
733,SASKATCHEWAN,SK,1,2020/03/17 12:00:00+00,8,0,0,0,0,1107,0,8,1,,,,
734,YUKON,YT,0,2020/03/17 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
735,ONTARIO,ON,12,2020/03/17 12:00:00+00,189,5,0,1,0,11171,993,183,12,,,,
736,NOVA SCOTIA,NS,2,2020/03/17 12:00:00+00,7,0,0,0,0,941,265,7,2,,,,
737,BC,BC,83,2020/03/17 12:00:00+00,186,5,0,7,3,6326,0,174,80,,,,
738,NEW BRUNSWICK,NB,1,2020/03/17 12:00:00+00,8,0,0,0,0,204,1,8,1,,,,
739,NL,NL,2,2020/03/17 12:00:00+00,3,0,0,0,0,494,333,3,2,,,,
740,ALBERTA,AB,23,2020/03/17 12:00:00+00,97,0,0,0,0,12355,1757,97,23,,,,
741,MANITOBA,MB,7,2020/03/17 12:00:00+00,15,0,0,0,0,2912,632,15,7,,,,
742,NUNAVUT,NU,0,2020/03/17 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1229,CANADA,CA,156,2020/03/17 12:00:00+00,597,10,0,8,3,43611,5733,579,153,,,,
743,ONTARIO,ON,25,2020/03/18 12:00:00+00,214,5,0,1,0,13897,2726,208,25,,,,
744,YUKON,YT,0,2020/03/18 12:00:00+00,0,0,0,0,0,101,101,0,0,,,,
745,SASKATCHEWAN,SK,8,2020/03/18 12:00:00+00,16,0,0,0,0,1978,871,16,8,,,,
746,REPATRIATED,RC,0,2020/03/18 12:00:00+00,9,0,0,0,0,0,0,9,0,,,,
747,QUEBEC,QC,20,2020/03/18 12:00:00+00,94,1,1,1,1,8934,1133,92,18,,,,
748,NWT,NT,0,2020/03/18 12:00:00+00,0,0,0,0,0,153,0,0,0,,,,
749,PEI,PE,0,2020/03/18 12:00:00+00,1,0,0,0,0,183,36,1,0,,,,
750,NOVA SCOTIA,NS,5,2020/03/18 12:00:00+00,12,0,0,0,0,1153,212,12,5,,,,
751,NEW BRUNSWICK,NB,3,2020/03/18 12:00:00+00,11,0,0,0,0,381,177,11,3,,,,
752,MANITOBA,MB,2,2020/03/18 12:00:00+00,17,0,0,0,0,3270,358,17,2,,,,
753,BC,BC,45,2020/03/18 12:00:00+00,231,5,0,7,0,6326,0,219,45,,,,
754,ALBERTA,AB,22,2020/03/18 12:00:00+00,119,0,0,0,0,14566,2211,119,22,,,,
755,NUNAVUT,NU,0,2020/03/18 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
756,NL,NL,0,2020/03/18 12:00:00+00,3,0,0,0,0,494,0,3,0,,,,
1230,CANADA,CA,130,2020/03/18 12:00:00+00,727,11,1,9,1,51436,7825,707,128,,,,
757,NWT,NT,0,2020/03/19 12:00:00+00,0,0,0,0,0,222,69,0,0,,,,
758,YUKON,YT,0,2020/03/19 12:00:00+00,0,0,0,0,0,398,297,0,0,,,,
759,SASKATCHEWAN,SK,4,2020/03/19 12:00:00+00,20,0,0,0,0,2561,583,20,4,,,,
760,REPATRIATED,RC,1,2020/03/19 12:00:00+00,10,0,0,0,0,0,0,10,1,,,,
761,QUEBEC,QC,27,2020/03/19 12:00:00+00,121,1,0,1,0,10451,1517,119,27,,,,
762,PEI,PE,1,2020/03/19 12:00:00+00,2,0,0,0,0,213,30,2,1,,,,
